Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005874~microtubule	29	4.809286898839138	7.56906469100341E-9	DNAH3, DNAH2, DNAH9, SLC8A1, KIF19, RASSF3, TEKT1, DCDC2B, TEKT2, MAP6, TPPP, DNAI1, DNAH12, NUDC, DNAI2, DNAH10, DNAH17, ODF2, SPAG6, DCDC2, KIF6, TUBA4B, TTLL6, KIF9, RP1, MAP1A, EFHC2, TTLL9, GAS8	501	325	20624	3.6732442806694308	3.1487259732898565E-6	3.935913639321774E-7	3.7845323455017054E-7
GOTERM_BP_DIRECT	GO:0070286~axonemal dynein complex assembly	8	1.3266998341625207	2.2876388975319194E-8	TTC12, DNAAF3, DNAAF2, CCDC103, DNAAF1, CCDC65, DRC1, CCDC40	464	15	19414	22.31494252873563	5.346069264322573E-5	1.0687848929269127E-5	1.0587192817777724E-5
GOTERM_BP_DIRECT	GO:0060285~cilium-dependent cell motility	8	1.3266998341625207	3.9834948435442826E-8	DNAH3, DNAH2, DNAH17, DNAAF2, EFHC1, CCDC65, EFHC2, DRC1	464	16	19414	20.920258620689655	9.308994324641606E-5	1.5509073257532405E-5	1.5363011779935783E-5
GOTERM_CC_DIRECT	GO:0005858~axonemal dynein complex	8	1.3266998341625207	4.468673889182054E-8	DNAH3, DNAH12, DNAI2, DNAH2, DNAH17, CCDC65, DNAH9, DRC1	501	16	20624	20.582834331337324	1.858951099598105E-5	2.065520375444149E-6	1.986077284080913E-6
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	19	3.150912106135987	1.968939262823803E-7	PCDHA13, PCDHA12, PCDHA11, PCDHA10, CEACAM1, PCDHA1, PCDHA5, CDHR3, PCDHA4, CDHR4, PCDHA3, PCDHA2, PCDHA9, PCDHA8, PCDHAC2, PCDHA7, CDH19, PCDHAC1, PCDHA6	464	174	19414	4.568792112564407	4.6003530229865586E-4	6.570631597080578E-5	6.5087506488204E-5
GOTERM_CC_DIRECT	GO:0036126~sperm flagellum	13	2.155887230514096	2.027155973105482E-7	CFAP74, DNAI2, DNAH2, DNAH17, ODF2, NME5, TCTE1, AK8, DNALI1, KIF9, CFAP221, SAXO2, GAS8	501	74	20624	7.2318066569563575	8.432614137876548E-5	8.432968848118806E-6	8.108623892421928E-6
GOTERM_BP_DIRECT	GO:0060294~cilium movement involved in cell motility	7	1.1608623548922055	2.652220933853112E-7	RSPH4A, TEKT1, TEKT2, CFAP46, RSPH9, CFAP54, GAS8	464	13	19414	22.52950928381963	6.196320631828289E-4	7.744485126851088E-5	7.671549051170127E-5
GOTERM_BP_DIRECT	GO:0030317~flagellated sperm motility	14	2.321724709784411	4.024522103021564E-7	CFAP52, DPCD, ENO4, TCTE1, SLC22A14, TEKT1, TEKT2, ROPN1L, LOC442028, DNAI1, TTLL9, CFAP45, GAS8, CCDC40	464	95	19414	6.165970961887477	9.400888441600808E-4	1.0445870702953748E-4	1.0347493495990997E-4
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	44	7.2968490878938645	5.889966168700551E-7	MCTP1, CAPSL, CETN2, LPL, EFCAB6, EFCAB12, AOAH, EFCAB10, SLC8A1, EGFLAM, CALB1, PCDHA1, GRM7, DNER, PRRG1, PCDHA5, PCDHA4, PCDHA3, MAN1A1, PCDHA2, PCDHA9, PCDHA8, EDIL3, PCDHAC2, DUOX2, PCDHA7, RPTN, PCDHAC1, PCDHA6, GCA, PCDHA13, PCDHA12, PCDHA11, PCDHA10, HRNR, PDP1, SNTN, LPCAT2, EFHC1, CDHR3, CDHR4, EFHC2, CDH19, UMODL1	482	750	18945	2.3058921161825725	3.986713365436989E-4	3.9933970623789734E-4	3.910937536017166E-4
GOTERM_MF_DIRECT	GO:0004888~transmembrane signaling receptor activity	19	3.150912106135987	1.5260872014270943E-6	GABRQ, IGSF6, SEMA4D, NRXN3, SELE, MILR1, TLR1, FCGR3A, FCGR3B, EVI2A, DNER, TLR8, TLR10, TLR6, CD300LF, FCGR1A, FCGR2C, TLR4, TLR2	482	188	18945	3.9723117330272797	0.0010326282957655586	5.173435612837849E-4	5.066609508737953E-4
GOTERM_BP_DIRECT	GO:0002224~toll-like receptor signaling pathway	8	1.3266998341625207	2.462862628800071E-6	TLR1, NFKBIZ, LY96, TLR8, TLR10, TLR6, TLR4, TLR2	464	27	19414	12.397190293742018	0.00573918464580403	5.030941636519656E-4	4.983561193025037E-4
GOTERM_BP_DIRECT	GO:0007368~determination of left/right symmetry	11	1.8242122719734661	2.5843878269792754E-6	DNAI2, DNAAF3, CCDC103, DAW1, PCSK6, DRC1, DPCD, CC2D2A, DNAI1, BICC1, GAS8	464	64	19414	7.1913389008620685	0.006021519698616529	5.030941636519656E-4	4.983561193025037E-4
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	11	1.8242122719734661	2.5843878269792754E-6	GBP5, AIM2, CLEC7A, CARD8, LPL, TLR8, MNDA, NLRC4, TLR6, TLR4, NAIP	464	64	19414	7.1913389008620685	0.006021519698616529	5.030941636519656E-4	4.983561193025037E-4
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	33	5.472636815920398	5.731853751017072E-6	CX3CR1, PCDHA1, PCDHA5, SPP1, PCDHA4, PCDHA3, PCDHA2, PLXNC1, PCDHA9, PCDHA8, EDIL3, PCDHAC2, PCDHA7, PCDHAC1, PCDHA6, POSTN, ENTPD1, SEMA4D, IZUMO1, PCDHA13, PCDHA12, SELE, PCDHA11, PCDHA10, PTPRD, CEACAM1, MMRN2, ANOS1, CDHR4, CNTN3, COL6A6, CLDN17, TGFBI	464	563	19414	2.452463710418326	0.013306061760213095	0.0010299700278750675	0.0010202699676810387
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	12	1.9900497512437811	8.630721860907051E-6	DNAH3, DNAH12, KIF9, DNAI2, DNAH2, DNAH10, KIF19, DNAH17, DNAH9, KIF6, DNAI1, TCTE1	464	89	19414	5.641418055017435	0.01996802865686942	0.0014400975905056337	0.001426535027581351
GOTERM_BP_DIRECT	GO:0090660~cerebrospinal fluid circulation	6	0.9950248756218906	1.860612600195775E-5	CFAP221, DAW1, DNAH9, CFAP54, CFAP43, CFAP45	464	15	19414	16.736206896551725	0.042551093771206916	0.0028975940227048864	0.002870305037902016
GOTERM_BP_DIRECT	GO:0036158~outer dynein arm assembly	7	1.1608623548922055	2.1457549830558756E-5	DNAI2, DNAH17, DNAAF2, CCDC103, DNAAF1, DAW1, DNAI1	464	25	19414	11.715344827586208	0.04891023613595258	0.0031328022752615784	0.00310329814424456
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	180	29.850746268656714	2.9347488892270602E-5	RAB3B, CCDC89, SLC23A1, PLEKHB1, UBE2D1, MSI1, SDR9C7, DDX60L, PRDM1, BACH1, MYLK3, IFIT2, RGS2, RASSF3, NAMPT, TEKT1, DZIP1L, TEKT2, TRIM25, ROPN1L, TGM6, SPA17, PHLDA1, ARL11, GBP5, MEF2C, DNAAF2, DNAAF1, ARMC9, YOD1, DLEC1, NCCRP1, TUBA4B, SLFN13, ARC, SPATA17, MAF, BIN2, MAP1A, DYDC1, PPP1R42, ANKK1, SPATA18, CCDC81, NAIP, SKAP2, C11ORF97, CAPSL, BOD1L1, ALOX12, CACNA1C, DTX3, TEX26, ARHGAP15, PLA2G7, AK7, AK8, CFAP126, CLEC7A, SEC14L4, NPHP1, SMYD2, TSNAXIP1, NRBF2, TPPP, MPDZ, GAS2L2, RSPH10B2, ANKRD34B, DNAH12, CFAP74, MLKL, ODF2, HSPA7, DCDC2, DDIT4L, RABL2B, IFT122, PTK6, SSH2, HOPX, QKI, LRP2BP, HRNR, SULT1B1, DAB2, GJB1, RSPH14, CREBRF, EFHB, FANK1, OSCP1, BTG4, RSPH10B, LRRC34, TINAGL1, BTG1, DOCK8, LRRK2, DUSP18, EFCAB6, CHD1, DNALI1, PIK3CG, TNFSF13B, TRIM9, KIF19, DUSP10, CASP5, PSTPIP2, KYNU, TCTN2, TNFAIP8L1, HYDIN, CFAP43, BBS5, LBR, DUSP4, VAV3, DUSP5, NUDC, PCYT1B, PPP1R12A, SYK, MME, ARG1, IQCD, NME5, ADRA2C, KIF6, TCTE1, DUSP6, ADRA2A, CYP2A6, KIF9, CFAP221, AIM2, DOCK2, IFT46, TLR4, GAS8, IVL, TLR2, CCDC40, SLC24A4, USP15, SAMD9, LRRC18, CCDC103, PRUNE2, STMND1, NLRC4, SCEL, CNR1, ANKRD54, FAM47E, RGS22, GBP2, DNAI1, CDKN2B, TTC12, LRRC23, SPAG8, GCA, CDKN2A, CARD8, SPRY4, MOK, MERTK, BICC1, RNF149, FABP6, MYO15A, CCNG2, CTH, FCGR2C, TTLL9, PPIL6, MEGF9, UMODL1	501	5687	20624	1.302940101860636	0.012134510296901602	0.0011098686708349611	0.0010671814142643855
GOTERM_MF_DIRECT	GO:0061809~NAD+ nucleotidase, cyclic ADP-ribose generating	6	0.9950248756218906	3.58002913924252E-5	TLR1, IL18RAP, TLR10, TLR6, TLR4, TLR2	482	16	18945	14.73936721991701	0.02394586812970745	0.006068149391016071	0.005942848371142583
GOTERM_MF_DIRECT	GO:0050135~NAD(P)+ nucleosidase activity	6	0.9950248756218906	3.58002913924252E-5	TLR1, IL18RAP, TLR10, TLR6, TLR4, TLR2	482	16	18945	14.73936721991701	0.02394586812970745	0.006068149391016071	0.005942848371142583
GOTERM_BP_DIRECT	GO:0036159~inner dynein arm assembly	6	0.9950248756218906	3.685525176320658E-5	DNAH2, DNAAF2, CCDC103, DNAAF1, TEKT2, CCDC40	464	17	19414	14.767241379310345	0.08252716818660832	0.005064345183461798	0.005016650151768237
GOTERM_CC_DIRECT	GO:0030286~dynein complex	7	1.1608623548922055	3.7814176976653026E-5	DNAH3, DNAH12, DNAH2, DNAH10, DNAH17, DNAH9, DNALI1	501	27	20624	10.672580764397132	0.015607909214933602	0.0013108914685239716	0.0012604725658884343
GOTERM_BP_DIRECT	GO:0032760~positive regulation of tumor necrosis factor production	12	1.9900497512437811	4.5704016414383275E-5	TLR1, FCGR3A, PTPRC, SYK, CLEC7A, LRRK2, CYBB, LPL, LY96, PTPRJ, TLR4, TLR2	464	106	19414	4.736662329212752	0.10130604189165537	0.00593136568577774	0.005875505221271272
GOTERM_BP_DIRECT	GO:0044458~motile cilium assembly	7	1.1608623548922055	6.502578911982681E-5	CFAP221, DNAAF3, DNAAF1, RSPH9, CC2D2A, BBS5, CCDC40	464	30	19414	9.76278735632184	0.1409861298040973	0.007994749651785022	0.00791945663280417
GOTERM_MF_DIRECT	GO:0008569~ATP-dependent microtubule motor activity, minus-end-directed	6	0.9950248756218906	6.733224960368017E-5	DNAH3, DNAH12, DNAH2, DNAH10, DNAH17, DNAH9	482	18	18945	13.101659751037344	0.04456205998658358	0.009130253046259031	0.008941722747368727
GOTERM_CC_DIRECT	GO:0036157~outer dynein arm	5	0.8291873963515755	9.837248731760576E-5	DNAI2, DNAH17, CCDC103, DNAH9, DNAI1	501	11	20624	18.711667573943025	0.04009884916551365	0.003147919594163384	0.0030268457636186386
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	25	4.1459369817578775	1.0611412182999914E-4	CX3CR1, ALOX15, LY96, NLRC4, PIK3CG, HRH1, IL18RAP, CLEC7A, NFKBIZ, SPP1, TAC1, GBP5, CARD8, CYBB, SELE, TLR1, AIM2, TLR8, TLR10, TLR6, HPSE, TLR4, CHST2, NAIP, TLR2	464	428	19414	2.4439554463422493	0.2196415091260545	0.012394129429743899	0.0122774038957309
GOTERM_CC_DIRECT	GO:0005576~extracellular region	81	13.432835820895523	1.112141273268166E-4	CPM, TINAGL1, PZP, HP, PCSK6, TNFSF13B, NGRN, FCGR3B, PRB1, GM2A, ROPN1L, CFAP43, SPA17, RPTN, CFAP45, TMPRSS11A, POSTN, IGFBP5, DNAAF2, ARG1, HGF, SERPINF1, MMP2, DNAAF1, NME5, TMPRSS11E, PCDHA10, CES4A, EREG, TMPRSS11D, F5, CFAP221, CEACAM7, BIN2, CRISPLD2, LPAL2, ANOS1, TFF3, PLBD1, COL6A6, DOCK2, CFAP54, GAS8, CCDC40, ASAH1, CCDC103, FGL2, LPL, LY96, TULP3, DNAH9, AOAH, PLA2G7, DPCD, PCDHA1, PRRG1, SPP1, A2M, TAC1, DNAI1, PCDHA6, CD163, GCA, SPAG6, DAW1, VWA3A, A2ML1, HRNR, SCCPDH, VNN2, GLB1L, CELF2-AS1, PIP, QPCT, MFAP2, NEK10, CNTN3, MNDA, TGFBI, HPSE, IL7R	501	2184	20624	1.526748700401395	0.04521362041734822	0.003304648354853979	0.003177546495051903
GOTERM_MF_DIRECT	GO:0019864~IgG binding	5	0.8291873963515755	1.175177973382881E-4	FCGR3A, FCGR3B, PIP, FCGR1A, FCGR2C	482	11	18945	17.86589966050547	0.0764812939975148	0.013279511099226557	0.013005302905437218
GOTERM_BP_DIRECT	GO:0051649~establishment of localization in cell	11	1.8242122719734661	1.376363291723605E-4	MSR1, CFAP221, DNAAF2, DAW1, DNAH9, NME5, CFAP54, CFAP43, MERTK, DPCD, GAS8	464	100	19414	4.602456896551724	0.2750685926026789	0.015091150736777243	0.014949025173331566
GOTERM_BP_DIRECT	GO:0002755~MyD88-dependent toll-like receptor signaling pathway	6	0.9950248756218906	1.4212556344567607E-4	TLR1, TLR8, TLR10, TLR6, TLR4, TLR2	464	22	19414	11.411050156739812	0.28263539094155254	0.015091150736777243	0.014949025173331566
GOTERM_BP_DIRECT	GO:0001775~cell activation	5	0.8291873963515755	1.9241597042776048E-4	TLR1, SYK, CLEC7A, TLR6, TLR2	464	13	19414	16.092506631299734	0.3621928989935179	0.019542769866054282	0.01935871980738425
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	29	4.809286898839138	1.9546611313587978E-4	RSPH10B, LRRK2, DIXDC1, EFCAB6, RND1, TRIM9, PSTPIP2, TCTN2, NPHP1, EPB41L3, TCTN1, CFAP43, CC2D2A, DNAI1, RSPH10B2, CR1, IQCD, NME5, SSH2, KRT31, TCTE1, NME9, RSPH14, DYDC1, MYZAP, DOCK2, IFT46, SAXO2, GAS8	501	549	20624	2.1745070878279873	0.07810306990251215	0.005420926870968399	0.005212429683623461
GOTERM_MF_DIRECT	GO:0017017~MAP kinase tyrosine/serine/threonine phosphatase activity	5	0.8291873963515755	2.4452789654623636E-4	DUSP4, DUSP5, DUSP10, DUSP18, DUSP6	482	13	18945	15.117299712735397	0.15258575398869778	0.023684273408335465	0.023195217615242993
GOTERM_BP_DIRECT	GO:0007399~nervous system development	23	3.814262023217247	4.894438600534594E-4	NTRK2, MEF2C, MSI1, PCDHA13, PCDHA12, MERTK, PCDHA11, PCDHA10, ZEB2, GJB1, PCDHA1, PCDHA5, ST8SIA4, PCDHA4, PCDHA3, PCDHA2, PCDHA9, PCDHA8, PCDHAC2, PCDHA7, NAIP, PCDHAC1, PCDHA6	464	418	19414	2.302229417587857	0.6814928364417532	0.047639202378536714	0.04719054550682105
GOTERM_MF_DIRECT	GO:0003953~NAD+ nucleosidase activity	6	0.9950248756218906	5.253953771463338E-4	TLR1, TLR8, TLR10, TLR6, TLR4, TLR2	482	27	18945	8.734439834024895	0.2993775625705649	0.04452725821315179	0.043607816303145704
GOTERM_BP_DIRECT	GO:0071221~cellular response to bacterial lipopeptide	4	0.6633499170812603	6.902148946727166E-4	TLR1, TLR10, TLR6, TLR2	464	8	19414	20.920258620689655	0.800828523542447	0.06449367975821864	0.06388629065090666
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	19	3.150912106135987	8.12447238471505E-4	CD86, VAV3, IGSF6, MLKL, MS4A8, MS4A7, LY96, MERTK, GEM, TNFSF13B, MILR1, FCGR3A, FCGR3B, PTPRC, MS4A14, TNFSF8, FCGR1A, IL7R, FCGR2C	464	323	19414	2.461206896551724	0.8503507276014096	0.07299525957959367	0.07230780422396395
GOTERM_CC_DIRECT	GO:0042995~cell projection	14	2.321724709784411	8.527985964766948E-4	RSPH10B, LRGUK, ODF2, NRXN3, EFCAB6, RND1, EGFLAM, BIN2, NME9, SPP1, ANKK1, CFAP43, RSPH10B2, TLR2	501	192	20624	3.001663339986693	0.2987673566059257	0.022172763508394065	0.021319964911917372
GOTERM_MF_DIRECT	GO:0051959~dynein light intermediate chain binding	6	0.9950248756218906	8.711453821145611E-4	DNAH3, DNAH12, DNAH2, DNAH10, DNAH17, DNAH9	482	30	18945	7.860995850622406	0.44568516459124663	0.06562628545263026	0.06427117041378538
GOTERM_BP_DIRECT	GO:0002218~activation of innate immune response	6	0.9950248756218906	0.001032316210101826	GBP5, AIM2, MNDA, NLRC4, GBP2, TLR4	464	33	19414	7.6073667711598745	0.9105225896562632	0.08858078763353237	0.08774655076369602
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	8	1.3266998341625207	0.0010617560161553538	CX3CR1, DCSTAMP, MEF2C, DAB2, CDKN2B, ZEB1, ARG1, NFKBIZ	464	67	19414	4.9958826556870815	0.9164777339306758	0.08858078763353237	0.08774655076369602
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	161	26.69983416252073	0.0010981910993063811	CD86, RAB3B, STEAP4, TUSC3, TTLL10, SLC23A1, ARID4A, IL5RA, SLC8A1, MILR1, RGS2, IL18RAP, STS, RASSF3, HEPHL1, CLEC5A, MS4A14, PLXNC1, SLC39A2, PCDHAC2, PCDHAC1, ARL11, ENTPD1, KCNH7, ACSL1, DNAAF1, DIO1, TTC7B, CYBB, PCDHA13, ATP11A, PCDHA12, PCDHA11, PCDHA10, GEM, EREG, ARC, BIN2, ANOS1, SLC27A2, SKAP2, SLC22A3, SLC26A2, KCNE1, IGSF6, ALOX15, LY96, LPL, ALOX12, RASAL1, CACNA1C, HRH1, GNG10, PCDHA1, CLEC7A, EPB41L3, PCDHA5, PCDHA4, PCDHA3, PCDHA2, PCDHA9, CD300LF, MPDZ, PCDHA8, RHBDL2, GAS2L2, SLC38A5, PCDHA7, PCDHA6, MSR1, CD163, MLKL, HSPA7, PTK6, SELE, PTPRD, DAB2, PTPRC, VNN2, TNFSF8, CNTN3, TGFBI, RGL4, IL7R, OSCP1, CPM, DOCK8, LRRK2, MS4A8, MS4A7, PTPRJ, PCSK6, PIK3CG, RND1, TNFSF13B, GLIPR1, FCGR3A, SLC22A14, FCGR3B, GRM7, HEPH, PSTPIP2, DNER, CNGA4, GPR135, VAV3, HS3ST3B1, TMPRSS11A, PPP1R12A, CR1, SLC32A1, SYK, MME, IZUMO1, MMP2, TMPRSS11E, ADRA2C, ADRA2A, F5, TMPRSS11D, TLR1, DCSTAMP, CEACAM1, CEACAM7, CDHR3, TLR8, CDHR4, TLR10, CLDN17, TLR6, DOCK2, TLR4, GAS8, CDH19, TLR2, CX3CR1, STOML3, SLC24A4, USP15, NRXN3, TULP3, NLRC4, SH3TC2, CNR1, PRRG1, FCGR1A, DUOX2, GABRQ, NTRK2, P2RY13, SEMA4D, GCA, KCNJ15, GPR50, MERTK, SLC4A8, SNX18, CLEC2B, LPCAT2, EVI2B, FCGR2C	501	5333	20624	1.2427662956479688	0.36688204668485214	0.02687338219479144	0.025839790571914854
GOTERM_MF_DIRECT	GO:0015631~tubulin binding	8	1.3266998341625207	0.0011595524784720227	TTLL6, LRRK2, MAP1A, STMND1, DLEC1, PPP1R42, TPPP, TTLL9	482	64	18945	4.913122406639004	0.5440957703790359	0.07861765804040313	0.07699428457054232
GOTERM_MF_DIRECT	GO:0008330~protein tyrosine/threonine phosphatase activity	4	0.6633499170812603	0.0017085210551003721	DUSP4, DUSP5, DUSP10, DUSP6	482	10	18945	15.721991701244812	0.6857787670612554	0.09653143961317102	0.09453816504888726
GOTERM_MF_DIRECT	GO:0033550~MAP kinase tyrosine phosphatase activity	4	0.6633499170812603	0.0017085210551003721	DUSP4, DUSP5, DUSP10, DUSP6	482	10	18945	15.721991701244812	0.6857787670612554	0.09653143961317102	0.09453816504888726
GOTERM_MF_DIRECT	GO:0020037~heme binding	12	1.9900497512437811	0.00185350831424101	CYP27C1, CYP2A6, STEAP4, HBG2, HBG1, CYP4F3, CYBB, HBD, CYP3A5, BACH1, DUOX2	482	153	18945	3.082743470832316	0.7152060897229963	0.09666758746580037	0.09467150158892544
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	4	0.6633499170812603	0.002021244757526139	HBG2, HBG1, HP, HBD	501	11	20624	14.969334059154418	0.5690179061994947	0.04671321217393744	0.044916550167247535
GOTERM_MF_DIRECT	GO:0071723~lipopeptide binding	4	0.6633499170812603	0.0023051472768066336	TLR1, TLR10, TLR6, TLR2	482	11	18945	14.292719728404377	0.7903647501983149	0.11163498954820697	0.10932984227140034
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	8	1.3266998341625207	0.0023960222697573287	MEF2C, PTPRC, LRRK2, NEK10, PDE5A, TLR4, ADRA2A, PIK3CG	464	77	19414	4.347066726377071	0.9963250768104949	0.1930037249018317	0.19118605283511925
GOTERM_MF_DIRECT	GO:0045505~dynein intermediate chain binding	6	0.9950248756218906	0.0025980985850539797	DNAH3, DNAH12, DNAH2, DNAH10, DNAH17, DNAH9	482	38	18945	6.206049355754532	0.8281617448755948	0.11743405604443989	0.11500916403172283
GOTERM_BP_DIRECT	GO:0030030~cell projection organization	7	1.1608623548922055	0.0027578354476730303	SPAG6, TCTN2, TCTN1, NPHP1, DNAH9, AK7, TMEM231	464	59	19414	4.964129164231444	0.9984257322322548	0.21474345352547328	0.2127210408638464
GOTERM_MF_DIRECT	GO:0038187~pattern recognition receptor activity	5	0.8291873963515755	0.002912854759253908	AIM2, CLEC7A, CARD8, TLR8, TLR2	482	24	18945	8.18853734439834	0.861222082614197	0.12343222042338435	0.12088347250903718
